贵州金元与酒泉市签订《2.2GW光储一体化智能光伏发电项目投资框架协议》,https://news.solarbe.com/202010/19/331399.html,贵州金元,光伏项目甘肃光伏市场光储一体化,2020-10-19
5GW电池+5GW组件，一道新能源投资50亿元光伏项目落地海陵,https://news.solarbe.com/202010/19/331388.html,光伏测试网,光伏项目光伏组件可再生能源,2020-10-19
总投资2.5亿元！200兆瓦渔光互补光伏发电项目开工,https://news.solarbe.com/202010/19/331387.html,吉林日报,光伏项目光伏发电光伏复合发展,2020-10-19
8GW竞价转平价项目简析：集中式电站6GW，广州发展、中能建、大唐规模最大,https://news.solarbe.com/202010/19/331376.html,北极星太阳能光伏网,竞价光伏项目平价光伏项目国家能源局,2020-10-19
200MW渔光互补光伏发电项目开工,https://news.solarbe.com/202010/16/331319.html,吉林日报,渔光互补光伏发电光伏电站,2020-10-16
吉林乾安县200兆瓦渔光互补光伏发电项目正式开工,https://news.solarbe.com/202010/16/331317.html,新华网,渔光互补光伏发电项目阳光电源,2020-10-16
阳光电源乾安200兆瓦渔光互补光伏发电项目正式开工,https://news.solarbe.com/202010/16/331312.html,新华网,阳光电源渔光互补项目光伏发电项目光伏逆变器,2020-10-16
重磅！云南楚雄州启动2.03GW光伏项目建设,https://news.solarbe.com/202010/16/331302.html,光伏头条,光伏项目云南光伏新能源发电项目,2020-10-16
国家能源局公布8GW光伏竞价转平价名单，逾45GW平价项目将扎堆2021年并网,https://news.solarbe.com/202010/16/331301.html,光伏們,光伏竞价光伏项目光伏补贴,2020-10-16
青海乌图美仁20万千瓦光伏项目成功并网,https://news.solarbe.com/202010/15/331268.html,格尔木日报,光伏电站并网光伏发电项目青海光伏市场,2020-10-15
9个光热项目入围宁夏2020年自治区财政支持可再生能源试点示范项目名单,https://news.solarbe.com/202010/14/331212.html,宁夏回族自治区住房和城乡建设厅,光热项目光热技术宁夏光伏市场,2020-10-14
新项目获批：夏威夷毛伊岛将新增一15MW光储项目,https://news.solarbe.com/202010/13/331166.html,EnergyTrend集邦新能源网,光储项目光伏+储能夏威夷光伏市场,2020-10-13
近6亿元输血！甘肃阿克塞50MW熔盐槽式光热示范项目重启建设,https://news.solarbe.com/202010/13/331161.html,CSPPLAZA光热发电平台,熔盐槽式光热示范项目光热发电阿克塞太阳能热发电站,2020-10-13
中国能建广东火电承建安徽芜湖污水处理厂分布式光伏EPC项目全容量并网,https://news.solarbe.com/202010/13/331147.html,中国能建,中国能建分布式光伏光伏EPC,2020-10-13
中国一次性建成投产最大新能源项目并网运行,https://news.solarbe.com/202010/12/331126.html,中国新闻网,光伏发电量新能源项目青海光伏市场,2020-10-12
10月首批！山东烟台市公示无补贴平价上网光伏发电项目,https://news.solarbe.com/202010/12/331116.html,烟台市发改委,平价上网光伏项目山东光伏市场,2020-10-12
9月开工光伏项目超2.6GW，农业光伏唱主角，新拟开发超2.5GW！,https://news.solarbe.com/202010/10/331075.html,PV-Tech,光伏电站项目分布式光伏发电光伏项目,2020-10-10
总投6.9亿元！全球海拔最高、装机容量最大光储一体化项目并网,https://news.solarbe.com/202010/09/331026.html,猛狮科技,光储一体化光储项目西藏光伏市场,2020-10-09
上海工程技术大学举行智慧校园3.3MW分布式光伏发电项目竣工仪式,https://news.solarbe.com/202010/09/331015.html,工程大后勤,分布式光伏分布式光伏发电项目光伏项目,2020-10-09
青海海南塔拉滩3GW光伏电站项目并网,https://news.solarbe.com/202010/09/331005.html,中国能建西北建投,光伏电站光伏电站并网青海光伏市场,2020-10-09
印度将在萨加迪建设该国最大浮式太阳能发电厂,https://news.solarbe.com/202010/04/330950.html,国际石油网,浮式太阳能项目西孟加拉,2020-10-04
隆基云南保山（三期）10GW项目第一根硅棒顺利出炉,https://news.solarbe.com/202010/04/330949.html,索比光伏网,隆基硅棒保山,2020-10-04
总投资4.7亿元 华能新泰翟镇100MW光伏项目开工,https://news.solarbe.com/202009/28/330872.html,新泰广电,华能平价上网光伏项目,2020-09-28
大唐宝鸡麟游贾王塬33.5MW农光互补光伏发电项目,https://news.solarbe.com/202009/24/330763.html,宝鸡新闻网,农光互补光伏发电项目陕西光伏市场,2020-09-24
安徽铜陵市枞阳县260MW光伏复合发电项目一期开工,https://news.solarbe.com/202009/22/330714.html,铜陵新闻网—铜陵日报,光伏项目渔光互补安徽光伏市场,2020-09-22
夏威夷电力公司将着手部署2GWh电池储能项目,https://news.solarbe.com/202009/22/330713.html,中国储能网,光伏储能光伏发电光伏+,2020-09-22
山东沂源县公布2020年度第六批光伏平价上网项目,https://news.solarbe.com/202009/22/330693.html,沂源县人民政府,平价上网光伏项目山东光伏市场,2020-09-22
海南州千万千瓦级新能源基地1600兆瓦竞价光伏项目基础设施330千伏汇集站工程项目获核准,https://news.solarbe.com/202009/21/330654.html,青海发改委,光伏项目竞价光伏青海光伏市场,2020-09-21
总投资3.94亿元 大唐合计110MW光伏项目落户广东云浮,https://news.solarbe.com/202009/21/330650.html,信息看多点,大唐光伏项目广东光伏市场,2020-09-21
总投资18亿元 厦门神科拟建设年产2GW异质结电池生产线项目,https://news.solarbe.com/202009/21/330647.html,苏大光伏校友会,异质结电池HIT光伏企业扩产,2020-09-21
青海省1600MW竞价光伏项目建设取得重要进展,https://news.solarbe.com/202009/20/330638.html,索比光伏网,青海光伏项目青海发改委,2020-09-20
龙源启动黑龙江鹤岗市500MW光伏平价上网试点项目,https://news.solarbe.com/202009/18/330616.html,世纪新能源网,东北光伏平价,2020-09-18
投资5亿元的农业光伏项目在环江开工,https://news.solarbe.com/202009/18/330614.html,广西日报,光伏项目环江光伏市场,2020-09-18
浙江泰顺兴农22.836MWp农林光互补光伏小康项目顺利通过竣工验收,https://news.solarbe.com/202009/18/330600.html,泰顺发布,农光互补光伏电站浙江光伏市场,2020-09-18
黔源电力750MW“水光互补”光伏电站开工建设,https://news.solarbe.com/202009/18/330599.html,华电集团,水光互补光伏电站黔源电力,2020-09-18
天津滨海智慧能源小镇电网侧储能电站验收并网,https://news.solarbe.com/202009/18/330593.html,平顶山市广播电视台,光伏储能光伏发电平高集团,2020-09-18
智利Likana solar光热项目计划建造三座塔 总装机450-600MW之间,https://news.solarbe.com/202009/18/330587.html,CSPPLAZA光热发电平台,光热发电光热电站拉美光伏市场,2020-09-18
蕉城中学170kWp屋顶分布式光伏项目通过竣工验收,https://news.solarbe.com/202009/17/330576.html,蕉城区融媒体中心,屋顶光伏分布式光伏光伏发电,2020-09-17
湖南“一带一路”基金与沙特公司达成合作 投资1.6亿美元共建埃及光伏发电项目,https://news.solarbe.com/202009/17/330542.html,华声在线,光伏电站光伏发电项目埃及光伏市场,2020-09-17
20个项目！山东枣庄2020年第2-4批工商业光伏平价上网项目备案公示,https://news.solarbe.com/202009/17/330541.html,北极星太阳能光伏网,工商业光伏平价上网山东光伏市场,2020-09-17
山东省重大项目调整名单 涉及铜铟镓硒薄膜电池组件生产线项目,https://news.solarbe.com/202009/16/330501.html,山东省发改委,重点项目铜铟镓硒薄膜电池组件山东光伏市场,2020-09-16
中核环江100MW农业光伏项目开工,https://news.solarbe.com/202009/16/330475.html,人民网,中核集团光伏项目乡村振兴,2020-09-16
陕西泾阳新现代农业园区60MW农光互补发电项目开工,https://news.solarbe.com/202009/16/330474.html,西部网,现代农业园区陕西政府投资,2020-09-16
粤水电：拟由全资孙公司投建位于广东、新疆等五项光伏发电项目并为其融资提供担保,https://news.solarbe.com/202009/15/330431.html,云财经,融资担保新疆阿克苏光伏发电,2020-09-15
张家口察北区可再生能源项目兴建中,https://news.solarbe.com/202009/15/330430.html,张家口新闻网,能源压力张家口可再生能源,2020-09-15
粤水电拟投资开发5个光伏发电项目,https://news.solarbe.com/202009/15/330390.html,北极星太阳能光伏网（整理）,粤水电光伏发电项目光伏电站,2020-09-15
内蒙古达拉特光伏发电领跑奖励基地1号项目完工建成,https://news.solarbe.com/202009/15/330373.html,中国网,光伏电站领跑者内蒙古光伏市场,2020-09-15
乌拉特中旗首个“自发自用” 分布式光伏项目开工建设,https://news.solarbe.com/202009/14/330359.html,巴彦淖尔日报,分布式光伏项目光伏发电内蒙古光伏市场,2020-09-14
关于延安市“十三五”可再生能源建设项目梳理情况的公示,https://news.solarbe.com/202009/14/330350.html,陕西延安市发改委,可再生能源项目光伏项目陕西光伏市场,2020-09-14
中广核湖南郴州桂阳200MW平价光伏基地项目开工,https://news.solarbe.com/202009/14/330349.html,湖南日报,平价项目湖南光伏市场中广核新能源,2020-09-14
全球最大的沙漠集中式光伏发电基地即将并网发电,https://news.solarbe.com/202009/14/330347.html,中国新闻网,集中式光伏光伏奖励基地达拉特领跑者,2020-09-14
陕西洛南县100MW光伏农场开工,https://news.solarbe.com/202009/14/330346.html,洛南县政府网,农光互补光伏发电项目陕西光伏市场,2020-09-14
华电拟投资建设潍坊滨海光伏100MW发电制氢项目,https://news.solarbe.com/202009/11/330298.html,华电潍坊公司,光伏制氢光伏发电华电集团,2020-09-11
涉及2个光伏项目！2020年浙江重点建设项目调整名单,https://news.solarbe.com/202009/11/330282.html,浙江省发展改革委,重点项目光伏项目浙江光伏市场,2020-09-11
大唐永寿县100MW农光互补项目开工,https://news.solarbe.com/202009/09/330229.html,第一时间,光伏发电项目农光互补大唐,2020-09-09
陕南最大光伏项目在安康旬阳举行开工仪式,https://news.solarbe.com/202009/09/330217.html,魅力安康网,屋顶光伏分布式光伏陕西光伏市场,2020-09-09
内蒙古领跑者光伏项目增加基础利用小时第二批名单,https://news.solarbe.com/202009/07/330133.html,内蒙古工信厅,光伏领跑者光伏利用小时数内蒙古光伏市场,2020-09-07
50亿元！华能拿下内蒙古扎鲁特旗1GW风光储项目,https://news.solarbe.com/202009/07/330126.html,中国华能,华能风光储内蒙古光伏市场,2020-09-07
晶科、晶澳、天合预中标并网发电项目，单晶组件投标价达1.8元/W,https://news.solarbe.com/202009/06/330096.html,索比光伏网,晶科晶澳天合光伏项目,2020-09-06
8月光伏政策复盘，2021年平价项目或有40GW！,https://news.solarbe.com/202009/06/330093.html,光伏测试网,光伏平价项目装机规模,2020-09-06
总投资约3亿，华电铜陵枞阳光伏发电项目签约,https://news.solarbe.com/202009/05/330091.html,枞阳崛起,枞阳崛起华电并网,2020-09-05
云南：“十四五”期间建成8GW风电+3GW光伏项目 布局建设水风光多能互补基地,https://news.solarbe.com/202009/04/330063.html,云南网,光伏项目多能互补云南光伏市场,2020-09-04
广东惠州博罗观音阁镇100MW光伏复合项目开工,https://news.solarbe.com/202009/04/330062.html,中国能建广东火电,光伏项目渔光互补光伏发电,2020-09-04
18.15MW 海南公布首批可再生能源发电项目补贴清单（第三阶段）,https://news.solarbe.com/202009/03/330044.html,海南电网公司,可再生能源补贴分布式光伏海南光伏市场,2020-09-03
截至8月底甘肃定西电网新能源并网发电300MW,https://news.solarbe.com/202009/03/330037.html,新零售网,新能源光伏发电甘肃光伏市场,2020-09-03
包头美科单晶二期12GW项目开工建设,https://news.solarbe.com/202009/03/330036.html,光伏新闻,江苏美科硅片光伏企业,2020-09-03
阿克塞县首座平价49MW光伏发电项目并网发电,https://news.solarbe.com/202009/03/330033.html,兰州日报,光伏发电平价上网光伏电站,2020-09-03
华润赤壁日曜千亩200MW渔光互补光伏项目签约落户赤壁,https://news.solarbe.com/202009/03/330031.html,赤壁政府网,渔光互补湖北光伏市场华润电力,2020-09-03
光伏玻璃七巨头工程在建、拟建项目情况,https://news.solarbe.com/202009/02/329976.html,北极星太阳能光伏网（独家）,光伏玻璃光伏企业光伏项目,2020-09-02
中国能建山西院总承包建设泰国屋顶光伏项目群纪实,https://news.solarbe.com/202009/02/329957.html,中国能源报,分布式光伏屋顶光伏泰国光伏市场,2020-09-02
海口琼山300MW “光伏叶菜”项目正式投产,https://news.solarbe.com/202009/02/329946.html,中国能源报,农光互补光伏项目海南光伏市场,2020-09-02
中国能建广西院签订广西3个农业光伏总承包项目合同,https://news.solarbe.com/202009/01/329924.html,中国能建广西院,光伏项目广西光伏市场农光互补,2020-09-01
三峡集团首个“长江大保护+清洁能源”项目完成首批组件敷设,https://news.solarbe.com/202009/01/329923.html,长江环保集团,分布式光伏三峡集团光伏发电,2020-09-01
贵州省最大单体光伏项目洪家渡水光互补300MW农业光伏电站开工,https://news.solarbe.com/202009/01/329922.html,中电建贵阳院,水光互补光伏发电项目贵州光伏市场,2020-09-01
陕西城固大唐50MW农光互补光伏发电项目开工,https://news.solarbe.com/202009/01/329916.html,陕西网,农光互补光伏发电项目陕西发电项目,2020-09-01
360.8亿！ 新能源产业发展大会签订21个新能源项目,https://news.solarbe.com/202008/31/329869.html,中国能源网,光伏发电光热发电光伏项目,2020-08-31
环晟光伏中标华电2.04GW组件集采框招，收获首个GW级订单,https://news.solarbe.com/202008/31/329862.html,PV-Tech,环晟光伏高效叠瓦组件GW级组件订单,2020-08-31
赛伍技术拟10.26亿元建设太阳能封装胶膜项目,https://news.solarbe.com/202008/31/329861.html,北极星太阳能光伏网,赛伍技术光伏胶膜光伏企业,2020-08-31
大唐发电拟投资开发10个光伏发电项目,https://news.solarbe.com/202008/31/329852.html,北极星太阳能光伏网,大唐发电光伏发电项目光伏发电,2020-08-31
230亿元！今天，三个项目签约落户义乌！,https://news.solarbe.com/202008/28/329818.html,义乌市融媒体中心,东方日升光伏组件光伏项目,2020-08-28
停工的光伏项目违占草原 被当地群众举报影响正常放牧,https://news.solarbe.com/202008/28/329796.html,光伏人学院,光伏项目违建光伏项目内蒙古光伏市场,2020-08-28
光伏484.39MW！内蒙古公示首批可再生能源发电项目补贴清单（第一阶段）,https://news.solarbe.com/202008/28/329790.html,内蒙古电力（集团）有限责任公司,光伏项目光伏补贴可再生能源,2020-08-28
甘肃酒泉阿克塞49兆瓦光伏电站并网发电仪式,https://news.solarbe.com/202008/28/329784.html,酒泉广播电视台,光伏并网项目甘肃光伏市场浙江正泰,2020-08-28
四川成都：通威太阳能光伏产业基地一期项目明年投产,https://news.solarbe.com/202008/27/329766.html,度看四川,通威太阳能光伏发电光伏项目,2020-08-27
国家电网：提升海西光伏外送断面送出能力20万千瓦,https://news.solarbe.com/202008/27/329755.html,国家电网报,光伏发电光伏项目国家电网,2020-08-27
北京市首个水上光伏发电项目推广应用效果明显,https://news.solarbe.com/202008/27/329754.html,首都建设报,漂浮式光伏发电项目光伏项目北京光伏市场,2020-08-27
陕西省商洛市废止风电、光伏发电项目公示,https://news.solarbe.com/202008/27/329753.html,商洛市发改委,光伏发电项目可再生能源陕西光伏市场,2020-08-27
这两类竞价项目有望转平价！国家能源局要求各省报送竞价自愿转平价的项目情况,https://news.solarbe.com/202008/27/329723.html,光伏們,光伏竞价平价上网光伏项目,2020-08-27
总投资5亿元！科隆威光伏设备制造项目落地江苏盐城建湖县,https://news.solarbe.com/202008/27/329722.html,建湖县人民政府,光伏设备科隆威江苏光伏市场,2020-08-27
永清环保与江西电建签订1.1亿元200兆瓦光伏施工总承包合同,https://news.solarbe.com/202008/27/329718.html,格隆汇,永清环保光伏发电项目江西光伏市场,2020-08-27
总投资185.55万！广东佛山禅城区第六批分布式光伏发电项目公布,https://news.solarbe.com/202008/26/329688.html,禅城区发展和改革局,分布式光伏光伏项目广东光伏市场,2020-08-26
新疆1项目2企业上榜智能光伏试点示范项目和企业名单,https://news.solarbe.com/202008/26/329687.html,新疆阿克苏政府网,智能光伏试点示范项目智能光伏新疆光伏市场,2020-08-26
博茨瓦纳将与纳米比亚签署5GW太阳能项目协议,https://news.solarbe.com/202008/26/329676.html,北极星太阳能光伏网,光伏项目光伏发电南非光伏市场,2020-08-26
逾28.8亿！上机数控子公司与新疆大全签订3年多晶硅采购长单,https://news.solarbe.com/202008/25/329628.html,PV-Tech,上机数控新疆大全多晶硅,2020-08-25
河南许昌高效单晶硅电池片项目投产,https://news.solarbe.com/202008/25/329618.html,中国化工报,单晶硅太阳能电池片光伏组件,2020-08-25
任重道远~微电网示范项目也大都停留在技术应用探索阶段,https://news.solarbe.com/202008/25/329595.html,能源研究俱乐部,微电网储能综合能源,2020-08-25
西澳州最大的光伏项目现已投入运营,https://news.solarbe.com/202008/25/329582.html,pv-magazine,西澳州光伏项目光伏发电,2020-08-25
总投资超5亿 江苏太一3GW高效光伏电池组件项目落户金坛,https://news.solarbe.com/202008/25/329570.html,金坛时报,江苏太一高效组件光伏产业,2020-08-25
中国能建葛洲坝国际公司签约澳大利亚昆士兰州木纳河150兆瓦光伏项目,https://news.solarbe.com/202008/25/329560.html,葛洲坝集团,光伏项目光伏电站中国能建,2020-08-25
辽宁45个项目进入国家“风、光”平价上网名单,https://news.solarbe.com/202008/24/329496.html,辽宁日报,光伏平价项目光伏发电项目辽宁光伏市场,2020-08-24
一期3GW！山煤国际拟设立合资公司31.9亿元投建10GW高效异质结电池项目,https://news.solarbe.com/202008/24/329455.html,北极星太阳能光伏网,山煤国际异质结电池HIT,2020-08-24
甘肃玉门市首个平价光伏项目并网发电,https://news.solarbe.com/202008/19/329357.html,中国甘肃网,平价光伏光伏电站甘肃光伏市场,2020-08-19
平煤隆基4GW高效单晶硅电池片项目全面投产！,https://news.solarbe.com/202008/19/329346.html,北极星太阳能光伏网,平煤隆基单晶电池片太阳能电池,2020-08-19
张北“风光”点亮雄安夜,https://news.solarbe.com/202008/19/329320.html,中国能源报,特高压清洁能源消纳光伏发电,2020-08-19
吉林省能源局：积极落实结合储能、制氢的风电光伏发电项目,https://news.solarbe.com/202008/18/329265.html,吉林省能源局,光伏发电光伏储能光伏制氢,2020-08-18
唐山丰南区“渔光互补”效果好,https://news.solarbe.com/202008/17/329213.html,河北日报,渔光互补光伏发电通威股份,2020-08-17
中广核桂阳风力发电公司建设中广核郴州桂阳光伏基地光伏电站项目,https://news.solarbe.com/202008/17/329210.html,湖南能源自媒体,中广核光伏电站项目光伏市场,2020-08-17
福建省首个光伏路面示范项目落地永泰 月底投用,https://news.solarbe.com/202008/13/329104.html,福州新闻网,光伏公路光伏项目福建光伏市场,2020-08-13
华能与阿鲁科尔沁旗人民政府签署光伏发电合作框架协议,https://news.solarbe.com/202008/12/329035.html,中国华能,光伏项目内蒙古光伏市场华能集团,2020-08-12
防城港市海洋局与广西金巨阳新能源有限公司签订光伏发电项目合同,https://news.solarbe.com/202008/11/329001.html,防城港市新闻网,光伏项目光伏发电广西光伏市场,2020-08-11
涉及光伏项目6个！云南省新基建项目表（2020-2022年）发布,https://news.solarbe.com/202008/11/328991.html,云南省发改委,光伏项目新基建云南光伏市场,2020-08-11
26亿！天能重工拟投建300MW风电及200MWp光伏项目,https://news.solarbe.com/202008/11/328982.html,北极星太阳能光伏网,天能重工光伏发电光伏电站,2020-08-11
开封最大集中式平价上网光伏项目获国家同意建设公示,https://news.solarbe.com/202008/11/328979.html,开封市发改委,光伏项目光伏发电河南光伏市场,2020-08-11
新疆哈密120MW集中式风光项目投资主体竞争性配置公告,https://news.solarbe.com/202008/05/328743.html,哈密政府,光伏发电项目光伏投资新疆光伏市场,2020-08-05
华电浙江龙游经济开发区二期屋顶光伏成功并网发电,https://news.solarbe.com/202008/04/328654.html,华电集团,屋顶光伏华电集团光伏发电,2020-08-04
四川甘洛首个太阳能提灌站投产,https://news.solarbe.com/202008/03/328619.html,四川经济日报,太阳能提灌太阳能发电光伏应用,2020-08-03
73MW！韩阳建设公司承揽韩国国内最大水上光伏发电项目,https://news.solarbe.com/202008/03/328610.html,东亚能源产业观察,光伏电站水上光伏电站韩国光伏市场,2020-08-03
又一个百亿级项目“开花结果” 义乌天合光能项目一期投产,https://news.solarbe.com/202007/30/328517.html,义乌商报,天合光能光伏组件高纪凡,2020-07-30
光伏组件每瓦涨两毛 26GW竞价项目遭遇挑战？,https://news.solarbe.com/202007/30/328511.html,世纪新能源网,光伏组件光伏电站光伏价格,2020-07-30
蜂巢能源科技有限公司（一期）屋顶分布式光伏发电项目EPC总承包工程监理(二次招标)招标公告,https://news.solarbe.com/202007/29/328484.html,中国南方电网供应链统一服务平台,分布式光伏屋顶光伏光伏招标,2020-07-29
大唐山西陵川光伏发电项目并网发电,https://news.solarbe.com/202007/28/328472.html,晋城能源局,光伏项目山西光伏市场大唐集团,2020-07-28
嘉寓成功签约恒大新能源1.27亿幕墙项目,https://news.solarbe.com/202007/28/328449.html,嘉寓集团,嘉寓股份恒大新能源光伏幕墙,2020-07-28
西藏最大光伏储能项目开工,https://news.solarbe.com/202007/27/328393.html,大众网,光伏储能光伏组件光伏项目,2020-07-27
隆基股份年产10GW单晶电池及配套中试项目一期投产,https://news.solarbe.com/202007/23/328107.html,西安晚报,隆基股份光伏企业光伏项目,2020-07-23
90天3.35GW！“贵州速度”全力推进2020年光伏发电项目建设,https://news.solarbe.com/202007/23/328100.html,贵州日报,贵州速度光伏发电,2020-07-23
难！2020竞价光伏项目年底并网率或不足六成,https://news.solarbe.com/202007/14/326895.html,北极星太阳能光伏网,光伏竞价光伏项目光伏并网,2020-07-14
泗洪光伏领跑奖励激励项目建成并网,https://news.solarbe.com/202007/02/326524.html,中国江苏网,光伏电站并网光伏发电项目泗洪领跑者,2020-07-02
超4GW！6月12个光伏项目签订 三峡、中能建、中电建、国网、华电等国企包揽70%,https://news.solarbe.com/202006/28/326386.html,北极星分布式光伏,光伏企业光伏电站风光互补,2020-06-28
白城500MW光伏发电领跑奖励激励基地 启动并网验收工作,https://news.solarbe.com/202006/26/326366.html,索比光伏网,白城光伏并网验收第三批领跑基地,2020-06-26
天津690MW光伏平价名单：中节能300MW、中广核150MW、国家电投、阳光电源等入围,https://news.solarbe.com/202006/22/326297.html,光伏們,光伏发电光伏平价项目天津光伏市场,2020-06-22
2020年光伏竞价申报：23省共计33.5GW参与，分布式4.44GW,https://news.solarbe.com/202006/19/326274.html,国家可再生能源信息管理中心,光伏发电光伏竞价项目光伏平价项目,2020-06-19
光伏项目储备竞赛：上半年国电投、大唐、三峡等11家企业提前“锁定”超11GW项目,https://news.solarbe.com/202006/19/326261.html,北极星太阳能光伏网,光伏项目国家电投光伏企业,2020-06-19
湖北公示5.9GW平价项目，特变、阳光电源、华能、国电投、中广核储备均超50万,https://news.solarbe.com/202006/19/326258.html,智汇光伏,光伏平价项目湖北省光伏市场,2020-06-19
国家电投4.7GW，大唐3.6GW，阳光电源2.4GW……16省57GW竞、平价光伏项目汇总,https://news.solarbe.com/202006/16/326158.html,北极星太阳能光伏网,光伏竞价项目光伏平价项目国家电投,2020-06-16
江西印发2020年光伏发电竞争性配置项目电力送出和消纳意见,https://news.solarbe.com/202006/15/326113.html,智汇光伏,光伏发电光伏竞价项目江西省,2020-06-15
海南公示2020年第二批可再生能源项目补贴清单,https://news.solarbe.com/202006/10/325960.html,海南电网,可再生能源补贴光伏补贴海南光伏市场,2020-06-10
山西大同市公布2020年光伏平价上网优选项目名单,https://news.solarbe.com/202006/10/325946.html,大同市能源局,平价上网光伏平价山西光伏市场,2020-06-10
湖北申报8.75GW平价项目：光伏7.64GW 、风电1.11GW,https://news.solarbe.com/202006/09/325916.html,世纪新能源网,平价项目光伏项目湖北光伏市场,2020-06-09
特变电工252MW、三峡100MW、大唐40MW：新疆兵团公示2020光伏项目名单,https://news.solarbe.com/202006/09/325901.html,新疆发改委,特变电工三峡大唐,2020-06-09
广西9.9GW光伏竞价、平价名单发布,https://news.solarbe.com/202006/08/325887.html,广西省发改委,光伏项目光伏竞价光伏平价广西省光伏市场,2020-06-08
承诺配20%储能 山东省976MW光伏竞价名单公布 东营财金、国家电投、大唐等入围,https://news.solarbe.com/202006/08/325865.html,国网山东,光伏竞价光伏储能光伏项目,2020-06-08
广州发展、中能建、中广核、大唐、南网等入围 广东公布1.58GW竞价光伏项目名单,https://news.solarbe.com/202006/08/325863.html,广东发改委,光伏竞价光伏项目广东光伏市场,2020-06-08
190个项目未过复核！首批可再生能源补贴清单最新公示,https://news.solarbe.com/202006/08/325853.html,国家可再生能源信息管理中心,光伏补贴可再生能源补贴光伏项目,2020-06-08
广东电网关于属地区域内拟纳入2020年可再生能源补贴项目清单（第二阶段）的公示,https://news.solarbe.com/202006/04/325783.html,南方电网,广东电网可再生能源补贴,2020-06-04
中核山东120MW、大唐110MW 新疆发改委正式公布600MW竞价项目名单,https://news.solarbe.com/202006/04/325771.html,新疆发改委,光伏竞价中核山东大唐,2020-06-04
葛洲坝国际签署澳大利亚85MW光伏电站EPC,https://news.solarbe.com/202006/04/325748.html,光伏全球日参,中国能建光伏项目光伏企业,2020-06-04
华能、中煤、浙能三巨头联手 签约山西600万千瓦平价风光项目,https://news.solarbe.com/202006/02/325654.html,中国华能,华能浙能光伏项目,2020-06-02
光伏闪亮荒山,https://news.solarbe.com/202005/30/325587.html,人民日报,金寨金寨光伏,2020-05-30
119.79亿元 超3.35GW 5月这些光伏项目签约落地！,https://news.solarbe.com/202005/28/325494.html,北极星太阳能光伏网,光伏项目光伏项目签约光伏发电,2020-05-28
总投资40亿元！内蒙古阿拉善盟签订1GW光伏治沙项目,https://news.solarbe.com/202005/21/325179.html,内蒙古自治区政府,光伏项目光伏治沙内蒙古光伏市场,2020-05-21
总投资5亿元 100MW复合光伏项目落户广东化州市,https://news.solarbe.com/202005/08/324600.html,南粤橘城,复合光伏项目光伏+广东光伏市场,2020-05-08
象山首个滩涂光伏项目竞价招商 大唐国际拔头筹,https://news.solarbe.com/202005/07/324586.html,中国象山港网站,大唐国际滩涂光伏光伏发电,2020-05-07
晶科以0.0135美元/千瓦时电价中标阿布扎比1.5GW光伏项目,https://news.solarbe.com/202004/30/324419.html,北极星太阳能光伏网,晶科光伏招标光伏上网电价,2020-04-30
壳牌将巴西投建130MW太阳能发电项目,https://news.solarbe.com/202004/26/324294.html,北极星太阳能光伏网,壳牌光伏电站投资巴西光伏市场,2020-04-26
重磅 | 石河子1GW光伏落户八师134团,https://news.solarbe.com/202004/21/324094.html,中国石河子,光伏电站平价上网光伏发电,2020-04-21
泰国最大水面漂浮电站顺利并网,https://news.solarbe.com/202004/17/323982.html,阳光电源,光伏企业阳光电源水面漂浮电站,2020-04-17
探秘中国首个 T?V 认证分布式光伏发电项目,https://news.solarbe.com/202003/28/323229.html,世纪新能源网,光伏项目德国T?V认证分布式光伏,2020-03-28
渔光标杆 | 华东最大平价光伏项目,https://news.solarbe.com/202003/23/323034.html,华为智能光伏,渔光互补光伏电站平价光伏项目智能光伏,2020-03-23
50兆瓦，中国能建葛洲坝公司签订津巴布韦光伏电站项目合同,https://news.solarbe.com/202003/19/322940.html,PV-Tech,海外光伏市场津巴布韦中国能建,2020-03-19
独家报道：爱康一举拿下越南556MW最大单体支架项目，发展高端智能制造,https://news.solarbe.com/202003/16/322740.html,索比光伏网,光伏项目支架项目爱康集团,2020-03-16
竞价标杆 | 宁夏又一190MW智能光伏顺利并网,https://news.solarbe.com/202003/16/322739.html,华为智能光伏,光伏发电项目竞价标杆智能光伏顺智能光伏顺,2020-03-16
白城市加速推动光伏发电领跑奖励激励基地项目(二期)建设,https://news.solarbe.com/202003/16/322737.html,吉林日报,领跑者光伏示范基地白城领跑者,2020-03-16
签约200MW、5GW在谈 大唐吉林公司发力松原光伏、风电项目,https://news.solarbe.com/202003/16/322717.html,微信公众号“光伏們”,大唐集团光伏发电光伏电站,2020-03-16
甘肃能源监管办与酒泉市委 研究推进酒泉新能源基地高质量发展,https://news.solarbe.com/202003/13/322145.html,甘肃能源监管办,新能源项目电力市场弃风弃光,2020-03-13
大唐200MW光伏发电项目签约,https://news.solarbe.com/202003/13/322144.html,新华财经,大唐光伏发电光伏项目,2020-03-13
2020山东省节能专项资金拟入围名单 54家企业入围“太阳能”+多能互补清洁供热项目,https://news.solarbe.com/202003/10/322014.html,山东省能源局,光伏取暖多能互补山东光伏市场,2020-03-10
